X,Y
0.430613961312027,0.383310152990264
0.430613961312027,0.382197496522948
0.430613961312027,0.381084840055633
0.430613961312027,0.379972183588317
0.430613961312027,0.378859527121001
0.430613961312027,0.377746870653686
0.430613961312027,0.37663421418637
0.430613961312027,0.375521557719054
0.430613961312027,0.374408901251739
0.430613961312027,0.373296244784423
0.430613961312027,0.372183588317107
0.430613961312027,0.371070931849791
0.430613961312027,0.248678720445063
0.430613961312027,0.247566063977747
0.430613961312027,0.246453407510431
0.430613961312027,0.245340751043115
0.430613961312027,0.2442280945758
0.430613961312027,0.243115438108484
0.430613961312027,0.242002781641168
0.430613961312027,0.240890125173853
0.430613961312027,0.239777468706537
0.430613961312027,0.238664812239221
0.430613961312027,0.237552155771905
0.430613961312027,0.23643949930459
0.430613961312027,0.235326842837274
0.430613961312027,0.234214186369958
0.430613961312027,0.233101529902643
0.430613961312027,0.231988873435327
0.430613961312027,0.230876216968011
0.430613961312027,0.229763560500695
0.430613961312027,0.22865090403338
0.430613961312027,0.227538247566064
0.430613961312027,0.226425591098748
0.430613961312027,0.225312934631433
0.430613961312027,0.224200278164117
0.430613961312027,0.223087621696801
0.430613961312027,0.221974965229485
0.430613961312027,0.22086230876217
0.430613961312027,0.219749652294854
0.430613961312027,0.218636995827538
0.430613961312027,0.217524339360223
0.430613961312027,0.216411682892907
0.430613961312027,0.215299026425591
0.430613961312027,0.214186369958275
0.430613961312027,0.21307371349096
0.430613961312027,0.211961057023644
0.430613961312027,0.210848400556328
0.430613961312027,0.209735744089013
0.430613961312027,0.208623087621697
0.430613961312027,0.207510431154381
0.430613961312027,0.206397774687065
0.430613961312027,0.193045897079277
0.430613961312027,-0.00278164116828927
0.430613961312027,-0.0161335187760779
0.430613961312027,-0.0929068150208623
0.430613961312027,-0.183031988873435
0.430613961312027,-0.184144645340751
0.430613961312027,-0.185257301808067
0.430613961312027,-0.186369958275382
0.430613961312027,-0.187482614742698
0.430613961312027,-0.188595271210014
0.430613961312027,-0.18970792767733
0.430613961312027,-0.190820584144645
0.430613961312027,-0.191933240611961
0.430613961312027,-0.193045897079277
0.430613961312027,-0.194158553546593
0.430613961312027,-0.195271210013908
0.430613961312027,-0.200834492350487
0.430613961312027,-0.201947148817803
0.430613961312027,-0.203059805285118
0.430613961312027,-0.204172461752434
0.430613961312027,-0.20528511821975
0.430613961312027,-0.206397774687065
0.430613961312027,-0.207510431154381
0.430613961312027,-0.22086230876217
0.48444070647603,0.393324061196106
0.48444070647603,0.39221140472879
0.48444070647603,0.391098748261474
0.48444070647603,0.389986091794159
0.48444070647603,0.388873435326843
0.48444070647603,0.387760778859527
0.48444070647603,0.386648122392211
0.48444070647603,0.385535465924896
0.48444070647603,0.38442280945758
0.48444070647603,0.371070931849791
0.48444070647603,0.369958275382476
0.48444070647603,0.36884561891516
0.48444070647603,0.367732962447844
